Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
Test Cases/Verifikasi Schema/PATCH - Update a User,,,,2025-10-25 23:22:04,2025-10-25 23:22:04,0.874s,PASSED
defaultPackage.RandomData.setRandomUserData(),,,,2025-10-25 23:22:04,2025-10-25 23:22:04,0.000s,PASSED
"println(""Random ID yang digunakan: "" + randomId)",,,,2025-10-25 23:22:04,2025-10-25 23:22:04,0.000s,PASSED
"response = sendRequestAndVerify(findTestObject(""PATCH - Update a User"", [""UserId"":randomId]))",,,,2025-10-25 23:22:04,2025-10-25 23:22:04,0.627s,PASSED
println(response.getResponseBodyContent()),,,,2025-10-25 23:22:04,2025-10-25 23:22:04,0.000s,PASSED
"schemaPath = getProjectDir() + ""/Include/schemas/update_a_user.json""",,,,2025-10-25 23:22:04,2025-10-25 23:22:04,0.000s,PASSED
schemaFile = new java.io.File(schemaPath),,,,2025-10-25 23:22:04,2025-10-25 23:22:04,0.000s,PASSED
schemaJson = new org.json.JSONObject(new org.json.JSONTokener(new java.io.FileInputStream(schemaFile))),,,,2025-10-25 23:22:04,2025-10-25 23:22:04,0.000s,PASSED
responseJson = new org.json.JSONArray(response.getResponseBodyContent()),,,,2025-10-25 23:22:04,2025-10-25 23:22:04,0.000s,PASSED
load(schemaJson).validate(responseJson),,,,2025-10-25 23:22:04,2025-10-25 23:22:04,0.015s,PASSED
,,,,,,,
Test Cases/Verifikasi Schema/DELETE - Delete a User,,,,2025-10-25 23:22:04,2025-10-25 23:22:05,0.851s,PASSED
defaultPackage.RandomData.setRandomUserData(),,,,2025-10-25 23:22:05,2025-10-25 23:22:05,0.000s,PASSED
"println(""Random ID yang digunakan: "" + randomId)",,,,2025-10-25 23:22:05,2025-10-25 23:22:05,0.000s,PASSED
"response = sendRequestAndVerify(findTestObject(""DELETE - Delete a User"", [""UserId"":randomId]))",,,,2025-10-25 23:22:05,2025-10-25 23:22:05,0.595s,PASSED
println(response.getResponseBodyContent()),,,,2025-10-25 23:22:05,2025-10-25 23:22:05,0.000s,PASSED
