Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
schemaFile = new java.io.File(schemaPath),,,,2025-10-26 14:11:05,2025-10-26 14:11:05,0.000s,PASSED
schemaJson = new org.json.JSONObject(new org.json.JSONTokener(new java.io.FileInputStream(schemaFile))),,,,2025-10-26 14:11:05,2025-10-26 14:11:05,0.000s,PASSED
responseJson = new org.json.JSONArray(response.getResponseBodyContent()),,,,2025-10-26 14:11:05,2025-10-26 14:11:05,0.000s,PASSED
load(schemaJson).validate(responseJson),,,,2025-10-26 14:11:05,2025-10-26 14:11:05,0.017s,PASSED
,,,,,,,
Test Cases/Verifikasi Schema/PATCH - Update a User,,,,2025-10-26 14:11:05,2025-10-26 14:11:06,1.027s,PASSED
defaultPackage.RandomData.setRandomUserData(),,,,2025-10-26 14:11:06,2025-10-26 14:11:06,0.001s,PASSED
"println(""Random ID yang digunakan: "" + randomId)",,,,2025-10-26 14:11:06,2025-10-26 14:11:06,0.000s,PASSED
"response = sendRequestAndVerify(findTestObject(""PATCH - Update a User"", [""UserId"":randomId]))",,,,2025-10-26 14:11:06,2025-10-26 14:11:06,0.788s,PASSED
println(response.getResponseBodyContent()),,,,2025-10-26 14:11:06,2025-10-26 14:11:06,0.000s,PASSED
"schemaPath = getProjectDir() + ""/Include/schemas/update_a_user.json""",,,,2025-10-26 14:11:06,2025-10-26 14:11:06,0.000s,PASSED
schemaFile = new java.io.File(schemaPath),,,,2025-10-26 14:11:06,2025-10-26 14:11:06,0.000s,PASSED
schemaJson = new org.json.JSONObject(new org.json.JSONTokener(new java.io.FileInputStream(schemaFile))),,,,2025-10-26 14:11:06,2025-10-26 14:11:06,0.000s,PASSED
responseJson = new org.json.JSONArray(response.getResponseBodyContent()),,,,2025-10-26 14:11:06,2025-10-26 14:11:06,0.000s,PASSED
load(schemaJson).validate(responseJson),,,,2025-10-26 14:11:06,2025-10-26 14:11:06,0.000s,PASSED
,,,,,,,
Test Cases/Verifikasi Schema/DELETE - Delete a User,,,,2025-10-26 14:11:06,2025-10-26 14:11:07,1.018s,PASSED
defaultPackage.RandomData.setRandomUserData(),,,,2025-10-26 14:11:07,2025-10-26 14:11:07,0.013s,PASSED
"println(""Random ID yang digunakan: "" + randomId)",,,,2025-10-26 14:11:07,2025-10-26 14:11:07,0.000s,PASSED
"response = sendRequestAndVerify(findTestObject(""DELETE - Delete a User"", [""UserId"":randomId]))",,,,2025-10-26 14:11:07,2025-10-26 14:11:07,0.662s,PASSED
println(response.getResponseBodyContent()),,,,2025-10-26 14:11:07,2025-10-26 14:11:07,0.000s,PASSED
